handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
788712-01,Product,pxie-1486-788712-01,"PXIe-1486, 4 input/4 output, FPD-Link III, DS90UB635 / DS90UB638 Serdes",e548d8_77dc25f7fee84e18bf4203b77ba7f1ac~mv2.png,,788712-01,,23484,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #000000;""><strong>Available to Order</strong></p>",,,,,,,,,,,,,,,,,
788711-01,Product,pxie-1486-788711-01,"PXIe-1486, 8 input, FPD-Link III, DS90UB638 Deserializer",c69637_8e2f7f975b1c47a39b9f99198fc7cafa~mv2.png,,788711-01,,23484,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #000000;""><strong>Available to Order</strong></p>",,,,,,,,,,,,,,,,,
788713-01,Product,pxie-1486-788713-01,"PXIe-1486, 8 output, FPD-Link III, DS90UB635 Serializer",e548d8_77dc25f7fee84e18bf4203b77ba7f1ac~mv2.png,,788713-01,,23484,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #000000;""><strong>Available to Order</strong></p>",,,,,,,,,,,,,,,,,
788351-01,Product,pxie-1488-788351-01,"PXIe-1488, 4 Input /4 Output, FPD-Link IV, DS90UB791/DS90UB9702 Serdes",c69637_d0c2350962de4e8c876bd7fee51447f6~mv2.png,,788351-01,,23484,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
788350-01,Product,pxie-1488-788350-01,"PXIe-1488, 8 Input, FPD-Link IV, DS90UB791 Deserializer",c69637_8e2f7f975b1c47a39b9f99198fc7cafa~mv2.png,,788350-01,,23484,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #000000;""><strong>Available to Order</strong></p>",,,,,,,,,,,,,,,,,
788352-01,Product,pxie-1488-788352-01,"PXIe-1488, 8 Output, FPD-Link IV, DS90UB9702 Serializer",c69637_d0c2350962de4e8c876bd7fee51447f6~mv2.png,,788352-01,,23484,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
782058-02,Product,pxie-5186-782058-02,"PXI Oscilloscopes are flexible, software-defined instruments that are versatile enough for both time-and frequency-domain measurements and deliver the benefits of the PXI platform. They feature up to eight&nbsp;channels that can sample at speeds up to 12.5 GS/s with 5 GHz of analog bandwidth. Using the PXI platform, you can synchronize multiple oscilloscopes with other instruments at picosecond-level accuracy for high-channel-count and mixed-signal applications. These instruments also feature numerous triggering modes, deep onboard memory, and a driver software API that includes data streaming and analysis functions.",e548d8_77dc25f7fee84e18bf4203b77ba7f1ac~mv2.png,,782058-02,,68187,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
782058-01,Product,pxie-5186-782058-01,"PXI Oscilloscopes are flexible, software-defined instruments that are versatile enough for both time-and frequency-domain measurements and deliver the benefits of the PXI platform. They feature up to eight&nbsp;channels that can sample at speeds up to 12.5 GS/s with 5 GHz of analog bandwidth. Using the PXI platform, you can synchronize multiple oscilloscopes with other instruments at picosecond-level accuracy for high-channel-count and mixed-signal applications. These instruments also feature numerous triggering modes, deep onboard memory, and a driver software API that includes data streaming and analysis functions.",e548d8_77dc25f7fee84e18bf4203b77ba7f1ac~mv2.png,,782058-01,,59670,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
782057-02,Product,pxie-5185-782057-02,"PXI Oscilloscopes are flexible, software-defined instruments that are versatile enough for both time-and frequency-domain measurements and deliver the benefits of the PXI platform. They feature up to eight&nbsp;channels that can sample at speeds up to 12.5 GS/s with 5 GHz of analog bandwidth. Using the PXI platform, you can synchronize multiple oscilloscopes with other instruments at picosecond-level accuracy for high-channel-count and mixed-signal applications. These instruments also feature numerous triggering modes, deep onboard memory, and a driver software API that includes data streaming and analysis functions.",e548d8_77dc25f7fee84e18bf4203b77ba7f1ac~mv2.png,,782057-02,,51908,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
782622-16,Product,pxie-5162-782622-16,"<p>The NI PXIe-5162 (782622-16) high-speed oscilloscope device has two or four channels that sample at up to 5 GS/s with flexible settings for coupling, voltage range, and filtering. PXI Oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for applications with fast signals that require up to 1.5 GHz of analog bandwidth and flexible measurement configurations. The PXIe-5162 also features a high-precision triggering circuit as well as PXI synchronization and data streaming capabilities. Some options also support CableSense technology, which can detect and locate signal path faults, changes, or discontinuities.</p><p>&nbsp;</p>",87f685_9a4afbd59b1b4add8fd3a2b03ffe42f4~mv2.jpg,,782622-16,,47906,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
782622-06,Product,pxie-5162-782622-06,"<p>The NI PXIe-5162 (782622-06) high-speed oscilloscope device has two or four channels that sample at up to 5 GS/s with flexible settings for coupling, voltage range, and filtering. PXI Oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for applications with fast signals that require up to 1.5 GHz of analog bandwidth and flexible measurement configurations. The PXIe-5162 also features a high-precision triggering circuit as well as PXI synchronization and data streaming capabilities. Some options also support CableSense technology, which can detect and locate signal path faults, changes, or discontinuities.</p><p>&nbsp;</p>",87f685_9a4afbd59b1b4add8fd3a2b03ffe42f4~mv2.jpg,,782622-06,,44287,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #000000;""><strong>Available to Order</strong></p>",,,,,,,,,,,,,,,,,
782057-01,Product,pxie-5185-782057-01,"PXI Oscilloscopes are flexible, software-defined instruments that are versatile enough for both time-and frequency-domain measurements and deliver the benefits of the PXI platform. They feature up to eight&nbsp;channels that can sample at speeds up to 12.5 GS/s with 5 GHz of analog bandwidth. Using the PXI platform, you can synchronize multiple oscilloscopes with other instruments at picosecond-level accuracy for high-channel-count and mixed-signal applications. These instruments also feature numerous triggering modes, deep onboard memory, and a driver software API that includes data streaming and analysis functions.",e548d8_77dc25f7fee84e18bf4203b77ba7f1ac~mv2.png,,782057-01,,40914,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
782622-15,Product,pxie-5162-782622-15,"<p>The PXIe-5162 (782622-15) high-speed oscilloscope device has two or four channels that sample at up to 5 GS/s with flexible settings for coupling, voltage range, and filtering. PXI Oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for applications with fast signals that require up to 1.5 GHz of analog bandwidth and flexible measurement configurations. The PXIe-5162 also features a high-precision triggering circuit as well as PXI synchronization and data streaming capabilities. Some options also support CableSense technology, which can detect and locate signal path faults, changes, or discontinuities.</p><p>&nbsp;</p>",87f685_355dbf1f963c40c78dfebb8dc02498e8~mv2.jpg,,782622-15,,40181,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
782622-05,Product,pxie-5162-782622-05,"<p>The NI PXIe-5162 (782622-05) high-speed oscilloscope device has two or four channels that sample at up to 5 GS/s with flexible settings for coupling, voltage range, and filtering. PXI Oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for applications with fast signals that require up to 1.5 GHz of analog bandwidth and flexible measurement configurations. The PXIe-5162 also features a high-precision triggering circuit as well as PXI synchronization and data streaming capabilities. Some options also support CableSense technology, which can detect and locate signal path faults, changes, or discontinuities.</p><p>&nbsp;</p>",87f685_355dbf1f963c40c78dfebb8dc02498e8~mv2.jpg,,782622-05,,38058,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
779153-03,Product,pxi-5922-779153-03,"<p>The PXI-5922 (779153-03) high-resolution oscilloscope features a flexible measurement resolution range up to 24 bits, with up to 114&nbsp;dBc spurious-free dynamic range (SFDR), and up to 15&nbsp;MS/s rates. This PXI oscilloscope has flexible settings for coupling and voltage range, as well as a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. The PXI-5922 is capable of taking extremely resolute and accurate analog measurements. It is ideal for audio signals, spectrum analysis, and other small, accurate signal measurements. The PXI-5922 also features PXI synchronization and data streaming capabilities.</p><p>&nbsp;</p>",87f685_48d26f54813049f6b0bd1b3411b35cf7~mv2.jpg,,779153-03,,33802,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
784183-01,Product,pxie-5164-784183-01,"<p>The NI PXIe-5164 (784183-01) high-speed oscilloscope has two channels that sample at up to 1 GS/s with flexible settings for coupling, voltage range, and filtering. PXI oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for applications with fast signals that require up to 400 MHz of analog bandwidth and flexible measurement configurations for up to 250 V. The PXIe-5164 also features a user-programmable FPGA as well as PXI synchronization and data streaming capabilities.</p><p>&nbsp;</p><p>SKU: 784183-01</p><p>&nbsp;</p><p><a href=""https://c6963749-e6f1-4599-ad90-65c06c00b60d.usrfiles.com/ugd/c69637_7a86853e7b664b6ba1a8196cb126d6ee.pdf"">PXIe-5164 Specifications</a></p><p><a href=""https://c6963749-e6f1-4599-ad90-65c06c00b60d.usrfiles.com/ugd/c69637_ebf1fcef7aaa4a2bb5be443c20abc05d.pdf"">PXIe-5164 Features</a></p>",c69637_baf66bbf6b0f447fa5367d933ef152ad~mv2.jpg,,784183-01,,33396,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782621-13,Product,pxie-5160-782621-13,"<p>PXIe-5160 |&nbsp;782621-13</p><p>PXIe, 500 MHz, 2.5 GS/s, 10-Bit PXI Oscilloscope</p><p>&nbsp;</p><p>The NI <strong>PXIe-5160 (782621-13)</strong> high-speed oscilloscope device has two or four channels that sample at up to 2.5 GS/s with flexible settings for coupling, voltage range, and filtering. PXI oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for applications with fast signals that require up to 500 MHz of analog bandwidth and flexible measurement configurations. The PXIe-5160 also features a high-precision triggering circuit as well as PXI synchronization and data streaming capabilities. Some options also support CableSense technology, which can detect and locate signal path faults, changes, or discontinuities.</p><p>&nbsp;</p>",87f685_db4db1d15d3a461f88ce2981269d3be9~mv2.jpg,,782621-13,,33300,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
782622-11,Product,pxie-5162-782622-11,"<p>The NI PXIe-5162 (782622-11) high-speed oscilloscope device has two or four channels that sample at up to 5 GS/s with flexible settings for coupling, voltage range, and filtering. PXI Oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for applications with fast signals that require up to 1.5 GHz of analog bandwidth and flexible measurement configurations. The PXIe-5162 also features a high-precision triggering circuit as well as PXI synchronization and data streaming capabilities. Some options also support CableSense technology, which can detect and locate signal path faults, changes, or discontinuities.</p><p>&nbsp;</p>",87f685_355dbf1f963c40c78dfebb8dc02498e8~mv2.jpg,,782622-11,,33020,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #000000;""><strong>Available to Order</strong></p>",,,,,,,,,,,,,,,,,
782622-01,Product,pxie-5162-782622-01,"<p>The NI PXIe-5162 (782622-01) high-speed oscilloscope device has two or four channels that sample at up to 5 GS/s with flexible settings for coupling, voltage range, and filtering. PXI Oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for applications with fast signals that require up to 1.5 GHz of analog bandwidth and flexible measurement configurations. The PXIe-5162 also features a high-precision triggering circuit as well as PXI synchronization and data streaming capabilities. Some options also support CableSense technology, which can detect and locate signal path faults, changes, or discontinuities.</p><p>&nbsp;</p>",87f685_355dbf1f963c40c78dfebb8dc02498e8~mv2.jpg,,782622-01,,31157,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
782621-03,Product,pxie-5160-782621-03,"<p>The NI PXIe-5160 (782621-03) high-speed oscilloscope device has two or four channels that sample at up to 2.5 GS/s with flexible settings for coupling, voltage range, and filtering. PXI oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for applications with fast signals that require up to 500 MHz of analog bandwidth and flexible measurement configurations. The PXIe-5160 also features a high-precision triggering circuit as well as PXI synchronization and data streaming capabilities. Some options also support CableSense technology, which can detect and locate signal path faults, changes, or discontinuities.</p><p>&nbsp;</p>",87f685_db4db1d15d3a461f88ce2981269d3be9~mv2.jpg,,782621-03,,30936,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
784226-01,Product,pxie-5172-784226-01,"<p>The NI PXIe 5172 (784226-01) high-density PXI oscilloscope has eight simultaneously-sampled channels with flexible settings for coupling and voltage range. PXI oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for applications with many channels that require up to 250 MS/s or 100 MHz of analog bandwidth and advanced PXI synchronization. The PXIe 5172 also features a programmable Kintex-7 325T or 410T FPGA that can be used for custom acquisition, triggering, signal processing, and data streaming.</p><p>&nbsp;</p>",87f685_6d5a886ca5c0416880c9993081cc2514~mv2.jpg,,784226-01,,30502,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
783692-01,Product,pxie-5171-783692-01,"<p>The NI&nbsp;<strong>PXIe-5171 (783692-01)</strong> high-density PXI oscilloscope has eight simultaneously-sampled channels with flexible settings for coupling and voltage range. PXI oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for applications with many channels that require up to 250&nbsp;MS/s or 250&nbsp;MHz of analog bandwidth and advanced PXI synchronization. The PXIe-5171 also features a programmable Kintex-7&nbsp;410T&nbsp;FPGA that can be used for custom acquisition, triggering, signal processing, and data streaming.</p><p>&nbsp;</p><p>SKU: 783692-01</p><p>&nbsp;</p><p><a href=""https://c6963749-e6f1-4599-ad90-65c06c00b60d.usrfiles.com/ugd/c69637_77c27af4b70c4c72ab65b28987f2d192.pdf"">PXIe-5171 Specifications</a></p><p><a href=""https://c6963749-e6f1-4599-ad90-65c06c00b60d.usrfiles.com/ugd/c69637_ab8f32f1483a47b4913d0c6380e82dda.pdf"">PXIe-5171 Features</a></p>",c69637_50a6b8ff7579405dad40095da075cacf~mv2.png,,783692-01,,29457,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #000000;""><strong>Available to Order</strong></p>",,,,,,,,,,,,,,,,,
782621-12,Product,pxie-5160-782621-12,"<p>The NI PXIe-5160 (782621-12) high-speed oscilloscope device has two or four channels that sample at up to 2.5 GS/s with flexible settings for coupling, voltage range, and filtering. PXI oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for applications with fast signals that require up to 500 MHz of analog bandwidth and flexible measurement configurations. The PXIe-5160 also features a high-precision triggering circuit as well as PXI synchronization and data streaming capabilities. Some options also support CableSense technology, which can detect and locate signal path faults, changes, or discontinuities.</p><p>&nbsp;</p>",87f685_1e631602790e4006ae8ca6a0df628c23~mv2.jpg,,782621-12,,27514,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
779153-02,Product,pxi-5922-779153-02,"<p>The NI PXI-5922 (779153-02) high-resolution oscilloscope features a flexible measurement resolution range up to 24 bits, with up to 114&nbsp;dBc spurious-free dynamic range (SFDR), and up to 15&nbsp;MS/s rates. This PXI oscilloscope has flexible settings for coupling and voltage range, as well as a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. The PXI-5922 is capable of taking extremely resolute and accurate analog measurements. It is ideal for audio signals, spectrum analysis, and other small, accurate signal measurements. The PXI-5922 also features PXI synchronization and data streaming capabilities.</p><p>&nbsp;</p>",87f685_48d26f54813049f6b0bd1b3411b35cf7~mv2.jpg,,779153-02,,27131,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
782621-02,Product,pxie-5160-782621-02,"<p>The <strong>NI PXIe-5160 (782621-02)</strong> high-speed oscilloscope device has two or four channels that sample at up to 2.5 GS/s with flexible settings for coupling, voltage range, and filtering. PXI oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for applications with fast signals that require up to 500 MHz of analog bandwidth and flexible measurement configurations. The PXIe-5160 also features a high-precision triggering circuit as well as PXI synchronization and data streaming capabilities. Some options also support CableSense technology, which can detect and locate signal path faults, changes, or discontinuities.</p><p>&nbsp;</p>",87f685_1e631602790e4006ae8ca6a0df628c23~mv2.jpg,,782621-02,,26126,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
784225-01,Product,pxie-5172-784225-01,"PXIe-5172 PXI Oscilloscope, 100 MHz, 14 bits, 250 MS/s, 8 Channels, 1.5 GB",87f685_6d5a886ca5c0416880c9993081cc2514~mv2.jpg,,784225-01,Ships in 3-5 Days,25985,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #008000;""><strong>In-Stock Ready-to-Ship as of 04-13-2026</strong></p>",,,,,,,,,,,,,,,,,
785182-01,Product,pxie-5163-785182-01,"<p>The NI&nbsp;<strong>PXIe-5163 (785182-01)</strong> high-resolution oscilloscope has two channels that sample at up to 1 GS/s with flexible and programmable settings for coupling, input impedance, voltage range, and filtering. PXI Oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that facilitates high-speed data throughput and includes analysis functions. This device is ideal for automated and partially automated time- and frequency-domain applications that require high-resolution, low-noise measurements with up to 200 MHz of analog bandwidth and up to 250 V. The PXIe-5163 also features advanced PXI synchronization and data throughput capabilities.</p><p>&nbsp;</p>",c69637_be39949e143046ee917b1315f8194642~mv2.jpg,,785182-01,,25165,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #000000;""><strong>Available to Order</strong></p>",,,,,,,,,,,,,,,,,
783691-01,Product,pxie-5170-783691-01,"<p>The NI PXIe-5170 (783691-01) high-density PXI oscilloscope has eight simultaneously-sampled channels with flexible settings for coupling and voltage range. PXI oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for applications with many channels that require up to 250&nbsp;MS/s or 100&nbsp;MHz of analog bandwidth and advanced PXI synchronization. The PXIe-5170 also features a programmable Kintex-7&nbsp;325T&nbsp;FPGA that can be used for custom acquisition, triggering, signal processing, and data streaming.</p><p>&nbsp;</p>",87f685_770ca2c87b044346b4421129e030312f~mv2.jpg,,783691-01,,24071,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #000000;""><strong>Available to Order</strong></p>",,,,,,,,,,,,,,,,,
779153-01,Product,pxi-5922-779153-01,"<p>The PXI-5922 (779153-01) high-resolution oscilloscope features a flexible measurement resolution range up to 24 bits, with up to 114&nbsp;dBc spurious-free dynamic range (SFDR), and up to 15&nbsp;MS/s rates. This PXI oscilloscope has flexible settings for coupling and voltage range, as well as a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. The PXI-5922 is capable of taking extremely resolute and accurate analog measurements. It is ideal for audio signals, spectrum analysis, and other small, accurate signal measurements. The PXI-5922 also features PXI synchronization and data streaming capabilities.</p><p>&nbsp;</p>",87f685_48d26f54813049f6b0bd1b3411b35cf7~mv2.jpg,,779153-01,Ships in 3-5 Days,22587,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
779967-03,Product,pxie-5122-779967-03,"<p>The NI PXIe-5122 (779967-03) high-resolution PXI oscilloscope has two channels with greater than 75&nbsp;dBc spurious-free dynamic range (SFDR) and flexible settings for coupling, impedance, voltage range, and filtering. PXI oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for both time-domain and frequency-domain applications that require high-resolution, low-noise measurements with up to 100&nbsp;MS/s and 100&nbsp;MHz of analog bandwidth. The PXIe-5122 also features advanced PXI synchronization and data streaming capabilities.</p><p>&nbsp;</p>",87f685_9623a5390a404e12bce5eb3866e0217b~mv2.jpg,,779967-03,,22537,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
784224-01,Product,pxie-5172-784224-01,"<p>The NI PXIe 5172 (784224-01) high-density PXI oscilloscope has eight simultaneously-sampled channels with flexible settings for coupling and voltage range. PXI oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for applications with many channels that require up to 250 MS/s or 100 MHz of analog bandwidth and advanced PXI synchronization. The PXIe 5172 also features a programmable Kintex-7 325T or 410T FPGA that can be used for custom acquisition, triggering, signal processing, and data streaming.</p><p>&nbsp;</p>",87f685_91eedc6112ee40adb1dec3eaeb30801d~mv2.jpg,,784224-01,,21895,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
786405-11,Product,pxie-5113-786405-11,"<p>The NI PXIe-5113 (786405-11) oscilloscope has two channels that sample up to 3 GS/s with flexible and programmable settings for coupling, input impedance, voltage range, and filtering. PXI Oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that facilitates high-speed data throughput and includes analysis functions. This device is ideal for automated and partially automated applications that require flexible measurement configurations and up to 500 MHz of analog bandwidth. The PXIe-5113 also features advanced PXI synchronization and data throughput capabilities. Some options also support CableSense technology, which can detect and locate signal path faults, changes, or discontinuities.</p><p>&nbsp;</p>",87f685_cae8871d91eb463cb359a77a32cf2662~mv2.jpg,,786405-11,,20995,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #000000;""><strong>Available to Order</strong></p>",,,,,,,,,,,,,,,,,
779967-02,Product,pxie-5122-779967-02,"<p>The NI PXIe-5122 (779967-02) high-resolution PXI oscilloscope has two channels with greater than 75&nbsp;dBc spurious-free dynamic range (SFDR) and flexible settings for coupling, impedance, voltage range, and filtering. PXI oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for both time-domain and frequency-domain applications that require high-resolution, low-noise measurements with up to 100&nbsp;MS/s and 100&nbsp;MHz of analog bandwidth. The PXIe-5122 also features advanced PXI synchronization and data streaming capabilities.</p><p>&nbsp;</p>",87f685_9623a5390a404e12bce5eb3866e0217b~mv2.jpg,,779967-02,Ships in 3-5 Days,20757,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
782621-11,Product,pxie-5160-782621-11,"<p>The <strong>NI PXIe-5160 (782621-11)</strong> high-speed oscilloscope device has two or four channels that sample at up to 2.5 GS/s with flexible settings for coupling, voltage range, and filtering. PXI oscilloscopes also feature a number of triggering modes, deep onboard memory, and an instrument driver that includes data streaming and analysis functions. This device is ideal for applications with fast signals that require up to 500 MHz of analog bandwidth and flexible measurement configurations. The PXIe-5160 also features a high-precision triggering circuit as well as PXI synchronization and data streaming capabilities. Some options also support CableSense technology, which can detect and locate signal path faults, changes, or discontinuities.</p><p>&nbsp;</p>",87f685_1e631602790e4006ae8ca6a0df628c23~mv2.jpg,,782621-11,,20354,,TRUE,PERCENT,0,InStock,,,,,,,,,,,,,,,,,,,,,Stock Status,"<p style=""color: #FF0000;""><strong>OBSOLETE - CONTACT CYTH</strong></p>",,,,,,,,,,,,,,,,,
